      lon.         lat.     shear_stress(bar)   normal_stress(bar)   coulomb_stress(bar)
   -74.434011    18.234539     0.313539546736570E-02    -0.659368306552202E-02     0.497922241156891E-03
   -74.434011    18.244539     0.313253390670349E-02    -0.657493297681336E-02     0.502560715978139E-03
   -74.434011    18.254539     0.312573352314963E-02    -0.655567498803228E-02     0.503463527936715E-03
   -74.434011    18.264539     0.311501384125698E-02    -0.653599311923314E-02     0.500616593563729E-03
   -74.434011    18.274539     0.310040098588011E-02    -0.651597148950985E-02     0.494012390076167E-03
   -74.434011    18.284539     0.308192750420672E-02    -0.649569406421838E-02     0.483649878519372E-03
   -74.434011    18.294539     0.305963245024727E-02    -0.647524445000340E-02     0.469534670245907E-03
   -74.434011    18.304539     0.303356130205423E-02    -0.645470566259003E-02     0.451679037018218E-03
   -74.434011    18.314539     0.300376592556827E-02    -0.643415990565699E-02     0.430101963305471E-03
   -74.434011    18.324539     0.297030450931422E-02    -0.641368834885997E-02     0.404829169770229E-03
   -74.434011    18.334539     0.293324148609722E-02    -0.639337090770509E-02     0.375893123015186E-03
   -74.434011    18.344539     0.289264742685589E-02    -0.637328602433845E-02     0.343333017120508E-03
   -74.434011    18.354539     0.284859892282721E-02    -0.635351045248603E-02     0.307194741832797E-03
   -74.434011    18.364539     0.280117845720233E-02    -0.633411904735067E-02     0.267530838262059E-03
   -74.434011    18.374539     0.275047424938215E-02    -0.631518455876926E-02     0.224400425874444E-03
   -74.434011    18.384539     0.269658009182669E-02    -0.629677743117681E-02     0.177869119355967E-03
   -74.434011    18.394539     0.263959516770279E-02    -0.627896560969798E-02     0.128008923823595E-03
   -74.434011    18.404539     0.257962385435962E-02    -0.626181435290599E-02     0.748981131972206E-04
   -74.434011    18.414539     0.251677550846501E-02    -0.624538605449815E-02     0.186210866657461E-04
   -74.434011    18.424539     0.245116424740338E-02    -0.622974007251358E-02    -0.407317816020574E-04
   -74.434011    18.434539     0.238290871065912E-02    -0.621493256790217E-02    -0.103064316501745E-03
   -74.434011    18.444539     0.231213176306561E-02    -0.620101635675246E-02    -0.168274779635367E-03
   -74.434011    18.454539     0.223896108454777E-02    -0.618804070949724E-02    -0.236255199251123E-03
   -74.434011    18.464539     0.216352470917700E-02    -0.617605151403859E-02    -0.306895896438433E-03
   -74.434011    18.474539     0.208596049408235E-02    -0.616509047506502E-02    -0.380075695943657E-03
   -74.434011    18.484539     0.200640284884571E-02    -0.615519591508480E-02    -0.455675517188211E-03
   -74.434011    18.494539     0.192499316048925E-02    -0.614640192990979E-02    -0.533567611474669E-03
   -74.434011    18.504539     0.184187364861394E-02    -0.613873871502456E-02    -0.613621837395885E-03
   -74.434011    18.514539     0.175718934833231E-02    -0.613223233609231E-02    -0.695703586104610E-03
   -74.434011    18.524539     0.167108708017180E-02    -0.612690472263291E-02    -0.779674808881365E-03
   -74.434011    18.534539     0.158371521780614E-02    -0.612277361932664E-02    -0.865394229924517E-03
   -74.434011    18.544539     0.149522347030604E-02    -0.611985254890623E-02    -0.952717549256452E-03
   -74.434011    18.554539     0.140576246671973E-02    -0.611815080260208E-02    -0.104149785432110E-02
   -74.434011    18.564539     0.131548346093438E-02    -0.611767343529096E-02    -0.113158591318201E-02
   -74.434011    18.574539     0.122453800449491E-02    -0.611842127622180E-02    -0.122283050599381E-02
   -74.434011    18.584539     0.113307760505469E-02    -0.612039095419765E-02    -0.131507877662437E-02
   -74.434011    18.594539     0.104125342453636E-02    -0.612357493301205E-02    -0.140817654866847E-02
   -74.434011    18.604539     0.949215943320784E-03    -0.612796156238142E-02    -0.150196868163178E-02
   -74.434011    18.614539     0.857114654467683E-03    -0.613353513958961E-02    -0.159629940136816E-02
   -74.434011    18.624539     0.765097752361245E-03    -0.614027598404274E-02    -0.169101264125585E-02
   -74.434011    18.634539     0.673311828574592E-03    -0.614816052353965E-02    -0.178595238084127E-02
   -74.434011    18.644539     0.581901577462546E-03    -0.615716139183158E-02    -0.188096297927009E-02
   -74.434011    18.654539     0.491009509196408E-03    -0.616724753691721E-02    -0.197588950557048E-02
   -74.434011    18.655239     0.484670105039193E-03    -0.616799333708098E-02    -0.198252722979320E-02
   -74.424011    18.184539     0.314993162508323E-02    -0.678740432940156E-02     0.434969893322605E-03
   -74.424011    18.194539     0.316778783008141E-02    -0.677202303132985E-02     0.458978617549474E-03
   -74.424011    18.204539     0.318158374183102E-02    -0.675568422232953E-02     0.479310052899210E-03
   -74.424011    18.214539     0.319130309330160E-02    -0.673847075411921E-02     0.495914791653909E-03
   -74.424011    18.224539     0.319694501845019E-02    -0.672046826518896E-02     0.508757712374602E-03
   -74.424011    18.234539     0.319850319517790E-02    -0.670176127623551E-02     0.517798684683695E-03
   -74.424011    18.244539     0.319598547664401E-02    -0.668243642191462E-02     0.523010907878160E-03
   -74.424011    18.254539     0.318940458555291E-02    -0.666258057847039E-02     0.524372354164754E-03
   -74.424011    18.264539     0.317878003421629E-02    -0.664228096948281E-02     0.521867646423162E-03
   -74.424011    18.274539     0.316413800663277E-02    -0.662162491216492E-02     0.515488041766799E-03
   -74.424011    18.284539     0.314551152626691E-02    -0.660069961445241E-02     0.505231680485945E-03
   -74.424011    18.294539     0.312294033081663E-02    -0.657959192189906E-02     0.491103562057001E-03
   -74.424011    18.304539     0.309647089019003E-02    -0.655838809210595E-02     0.473115653347646E-03
   -74.424011    18.314539     0.306615633322831E-02    -0.653717355613887E-02     0.451286910772763E-03
   -74.424011    18.324539     0.303205640181864E-02    -0.651603268878966E-02     0.425643326302779E-03
   -74.424011    18.334539     0.299423734108473E-02    -0.649504857246638E-02     0.396217912098184E-03
   -74.424011    18.344539     0.295277182095222E-02    -0.647430277218146E-02     0.363050712079632E-03
   -74.424011    18.354539     0.290773879338355E-02    -0.645387510596616E-02     0.326188750997081E-03
   -74.424011    18.364539     0.285922336624244E-02    -0.643384342513741E-02     0.285685996187480E-03
   -74.424011    18.374539     0.280731664310071E-02    -0.641428339730160E-02     0.241603284180070E-03
   -74.424011    18.384539     0.275211554683673E-02    -0.639526829487225E-02     0.194008228887833E-03
   -74.424011    18.394539     0.269372263666486E-02    -0.637686879206880E-02     0.142975119837336E-03
   -74.424011    18.404539     0.263224589655523E-02    -0.635915276778154E-02     0.885847894426081E-04
   -74.424011    18.414539     0.256779851849841E-02    -0.634218511722575E-02     0.309244716081140E-04
   -74.424011    18.424539     0.250049866062614E-02    -0.632602757372237E-02    -0.299123688628049E-04
   -74.424011    18.434539     0.243046920819006E-02    -0.631073853780735E-02    -0.938262069328771E-04
   -74.424011    18.444539     0.235783752188990E-02    -0.629637291771231E-02    -0.160711645195023E-03
   -74.424011    18.454539     0.228273585208649E-02    -0.628298193303138E-02    -0.230456921126058E-03
   -74.424011    18.464539     0.220529704647512E-02    -0.627061325809329E-02    -0.302948256762196E-03
   -74.424011    18.474539     0.212566387150279E-02    -0.625931022474257E-02    -0.378060218394241E-03
   -74.424011    18.484539     0.204397523115294E-02    -0.624911265277728E-02    -0.455669829957968E-03
   -74.424011    18.494539     0.196037866904801E-02    -0.624005585442232E-02    -0.535643672720918E-03
   -74.424011    18.504539     0.187502123005893E-02    -0.623217116499333E-02    -0.617847235938405E-03
   -74.424011    18.514539     0.178805344985856E-02    -0.622548556868476E-02    -0.702140777615345E-03
   -74.424011    18.524539     0.169962748371476E-02    -0.622002174763701E-02    -0.788381215340049E-03
   -74.424011    18.534539     0.160989730675879E-02    -0.621579799973890E-02    -0.876421893136774E-03
   -74.424011    18.544539     0.151901817387541E-02    -0.621282822229903E-02    -0.966113115044197E-03
   -74.424011    18.554539     0.142714630767674E-02    -0.621112189353033E-02    -0.105730244973540E-02
   -74.424011    18.564539     0.133443857187652E-02    -0.621068406931471E-02    -0.114983505584937E-02
   -74.424011    18.574539     0.124105211558561E-02    -0.621151539605585E-02    -0.124355404283673E-02
   -74.424011    18.584539     0.114714403484045E-02    -0.621361213629436E-02    -0.133830081967730E-02
   -74.424011    18.594539     0.105287103408180E-02    -0.621696620832697E-02    -0.143391544924898E-02
   -74.424011    18.604539     0.958389094517277E-03    -0.622156523907657E-02    -0.153023700111335E-02
   -74.424011    18.614539     0.863853139104510E-03    -0.622739263062604E-02    -0.162710391314591E-02
   -74.424011    18.624539     0.769416713905031E-03    -0.623442763896019E-02    -0.172435434167904E-02
   -74.424011    18.634539     0.675231667442580E-03    -0.624264546562080E-02    -0.182182651880574E-02
   -74.424011    18.644539     0.581447843013232E-03    -0.625201736100587E-02    -0.191935910138912E-02
   -74.424011    18.654539     0.488212778720207E-03    -0.626251073911577E-02    -0.201679151692610E-02
   -74.424011    18.655239     0.481710637232606E-03    -0.626328635899457E-02    -0.202360390636522E-02
   -74.414011    18.184539     0.321089476145856E-02    -0.690041813248064E-02     0.450727508466304E-03
   -74.414011    18.194539     0.322975134565157E-02    -0.688461171970847E-02     0.475906657768181E-03
   -74.414011    18.204539     0.324442425470353E-02    -0.686780789769930E-02     0.497301095623809E-03
   -74.414011    18.214539     0.325490042590367E-02    -0.685009334849684E-02     0.514863086504932E-03
   -74.414011    18.224539     0.326116119854315E-02    -0.683155387722122E-02     0.528539647654662E-03
   -74.414011    18.234539     0.326321627516193E-02    -0.681228016263656E-02     0.538304210107309E-03
   -74.414011    18.244539     0.326106710864632E-02    -0.679236106040871E-02     0.544122684482842E-03
   -74.414011    18.254539     0.325472592672899E-02    -0.677188671473971E-02     0.545971240833107E-03
   -74.414011    18.264539     0.324421202431427E-02    -0.675094766033949E-02     0.543832960178478E-03
   -74.414011    18.274539     0.322955172813213E-02    -0.672963457163024E-02     0.537697899480030E-03
   -74.414011    18.284539     0.321077847655050E-02    -0.670803803254169E-02     0.527563263533830E-03
   -74.414011    18.294539     0.318793271018062E-02    -0.668624827447795E-02     0.513433400389437E-03
   -74.414011    18.304539     0.316106189325041E-02    -0.666435493961378E-02     0.495319917404895E-03
   -74.414011    18.314539     0.313022045457796E-02    -0.664244683311924E-02     0.473241721330258E-03
   -74.414011    18.324539     0.309546971521257E-02    -0.662061167723007E-02     0.447225044320543E-03
   -74.414011    18.334539     0.305687779763200E-02    -0.659893586721270E-02     0.417303450746917E-03
   -74.414011    18.344539     0.301451953257520E-02    -0.657750423250385E-02     0.383517839573660E-03
   -74.414011    18.354539     0.296847631384457E-02    -0.655639979597619E-02     0.345916395454090E-03
   -74.414011    18.364539     0.291883597158177E-02    -0.653570354363363E-02     0.304554554128322E-03
   -74.414011    18.374539     0.286569259624696E-02    -0.651549419457831E-02     0.259494918415641E-03
   -74.414011    18.384539     0.280914636563633E-02    -0.649584798067360E-02     0.210807173366892E-03
   -74.414011    18.394539     0.274930334485214E-02    -0.647683843132469E-02     0.158567972322268E-03
   -74.414011    18.404539     0.268627527028808E-02    -0.645853616685284E-02     0.102860803546948E-03
   -74.414011    18.414539     0.262017931958454E-02    -0.644100870072180E-02     0.437758392958188E-04
   -74.414011    18.424539     0.255113786645788E-02    -0.642432025025649E-02    -0.185902336447188E-04
   -74.414011    18.434539     0.247927821980297E-02    -0.640853155906397E-02    -0.841344038226182E-04
   -74.414011    18.444539     0.240473231190823E-02    -0.639369973159996E-02    -0.152747580731755E-03
   -74.414011    18.454539     0.232763541035029E-02    -0.637987814771195E-02    -0.224315848734489E-03
   -74.414011    18.464539     0.224813111040388E-02    -0.636711594845453E-02    -0.298715268977933E-03
   -74.414011    18.474539     0.216636077416278E-02    -0.635545862232493E-02    -0.375822674767187E-03
   -74.414011    18.484539     0.208247241980287E-02    -0.634494724298507E-02    -0.455506477391161E-03
   -74.414011    18.494539     0.199661709046447E-02    -0.633561859640406E-02    -0.537630348097151E-03
   -74.414011    18.504539     0.190894816334082E-02    -0.632750511530884E-02    -0.622053882782711E-03
   -74.414011    18.514539     0.181962166611553E-02    -0.632063475726990E-02    -0.708632236792436E-03
   -74.414011    18.524539     0.172879551902245E-02    -0.631503097200930E-02    -0.797216869781274E-03
   -74.414011    18.534539     0.163662940868825E-02    -0.631071263917053E-02    -0.887655646979960E-03
