        18.4886       -73.4874        29.9759
        18.4888       -73.4884        29.9759
        18.4889       -73.4893        29.9759
        18.4890       -73.4903        29.9759
        18.4891       -73.4912        29.9759
        18.4893       -73.4922        29.9759
        18.4894       -73.4931        29.9759
        18.4895       -73.4941        29.9759
        18.4896       -73.4950        29.9759
        18.4898       -73.4960        29.9759
        18.4899       -73.4969        29.9759
        18.4900       -73.4979        29.9759
        18.4901       -73.4989        29.9759
        18.4902       -73.4998        29.9759
        18.4904       -73.5008        29.9759
        18.4905       -73.5017        29.9759
        18.4906       -73.5027        29.9759
        18.4907       -73.5036        29.9759
        18.4908       -73.5046        29.9759
        18.4909       -73.5055        29.9759
        18.4910       -73.5065        29.9759
        18.4912       -73.5074        29.9759
        18.4913       -73.5084        29.9759
        18.4914       -73.5093        29.9759
        18.4915       -73.5103        29.9759
        18.4916       -73.5112        29.9759
        18.4917       -73.5122        29.9759
        18.4918       -73.5131        29.9759
        18.4919       -73.5141        29.9759
        18.4920       -73.5150        29.9759
        18.4921       -73.5160        29.9759
        18.4922       -73.5169        29.9759
        18.4923       -73.5179        29.9759
        18.4924       -73.5188        29.9759
        18.4925       -73.5198        29.9759
        18.4926       -73.5207        29.9759
        18.4927       -73.5217        29.9759
        18.4928       -73.5227        29.9759
        18.4928       -73.5236        29.9759
        18.4929       -73.5246        29.9759
        18.4930       -73.5255        29.9759
        18.4931       -73.5265        29.9759
        18.4932       -73.5274        29.9759
        18.4933       -73.5284        29.9759
        18.4934       -73.5293        29.9759
        18.4935       -73.5303        29.9759
        18.4935       -73.5312        29.9759
        18.4936       -73.5322        29.9759
        18.4937       -73.5331        29.9759
        18.4938       -73.5341        29.9759
        18.4939       -73.5350        29.9759
        18.4939       -73.5360        29.9759
        18.4940       -73.5369        29.9759
        18.4941       -73.5379        29.9759
        18.4942       -73.5388        29.9759
        18.4942       -73.5398        29.9759
        18.4943       -73.5407        29.9759
        18.4944       -73.5417        29.9759
        18.4944       -73.5426        29.9759
        18.4945       -73.5436        29.9759
        18.4946       -73.5445        29.9759
        18.4946       -73.5455        29.9759
        18.4947       -73.5464        29.9759
        18.4948       -73.5474        29.9759
        18.4948       -73.5483        29.9759
        18.4949       -73.5493        29.9759
        18.4949       -73.5502        29.9759
        18.4950       -73.5512        29.9759
        18.4951       -73.5521        29.9759
        18.4951       -73.5531        29.9759
        18.4952       -73.5540        29.9759
        18.4952       -73.5550        29.9759
        18.4953       -73.5559        29.9759
        18.4953       -73.5569        29.9759
        18.4954       -73.5578        29.9759
        18.4954       -73.5588        29.9759
        18.4955       -73.5597        29.9759
        18.4955       -73.5607        29.9759
        18.4956       -73.5616        29.9759
        18.4956       -73.5626        29.9759
        18.4957       -73.5635        29.9759
        18.4957       -73.5645        29.9759
        18.4958       -73.5654        29.9759
        18.4958       -73.5664        29.9759
        18.4958       -73.5673        29.9759
        18.4959       -73.5683        29.9759
        18.4959       -73.5692        29.9759
        18.4959       -73.5702        29.9759
        18.4960       -73.5711        29.9759
        18.4960       -73.5721        29.9759
        18.4961       -73.5730        29.9759
        18.4961       -73.5740        29.9759
        18.4961       -73.5749        29.9759
        18.4961       -73.5759        29.9759
